Time Point,Cold.temp,Ambient.temp,
01/12/2017 21:00,5.847,9.682,
01/12/2017 21:30,6.026,9.682,
01/12/2017 22:00,6.255,9.682,
01/12/2017 22:30,6.128,9.657,
01/12/2017 23:00,5.872,9.632,
01/12/2017 23:30,5.975,9.608,
01/13/2017 00:00,6.179,9.583,
01/13/2017 00:30,6.153,9.558,
01/13/2017 01:00,5.924,9.509,
01/13/2017 01:30,5.949,9.485,
01/13/2017 02:00,6.153,9.435,
01/13/2017 02:30,6.153,9.41,
01/13/2017 03:00,5.898,9.41,
01/13/2017 03:30,6,9.435,
01/13/2017 04:00,6.23,9.435,
01/13/2017 04:30,6.102,9.46,
01/13/2017 05:00,5.847,9.509,
01/13/2017 05:30,6.051,9.534,
01/13/2017 06:00,6.255,9.558,
01/13/2017 06:30,6,9.583,
01/13/2017 07:00,5.949,9.632,
01/13/2017 07:30,6.204,9.657,
01/13/2017 08:00,6.128,9.682,
01/13/2017 08:30,5.872,9.682,
01/13/2017 09:00,6.102,9.706,
01/13/2017 09:30,6.23,9.731,
01/13/2017 10:00,5.949,9.78,
01/13/2017 10:30,6.051,9.854,
01/13/2017 11:00,6.204,9.928,
01/13/2017 11:30,5.847,10.001,
01/13/2017 12:00,6.051,10.026,
01/13/2017 12:30,6.255,10.051,
01/13/2017 13:00,5.975,10.051,
01/13/2017 13:30,6,10.051,
01/13/2017 14:00,6.23,10.026,
01/13/2017 14:30,6.128,10.026,
01/13/2017 15:00,5.847,10.001,
01/13/2017 15:30,6.077,9.977,
01/13/2017 16:00,6.255,9.977,
01/13/2017 16:30,5.975,9.977,
01/13/2017 17:00,5.949,9.952,
01/13/2017 17:30,6.179,9.928,
01/13/2017 18:00,6.077,9.928,
01/13/2017 18:30,5.872,9.903,
01/13/2017 19:00,6.102,9.903,
01/13/2017 19:30,6.281,9.903,
01/13/2017 20:00,5.949,9.903,
01/13/2017 20:30,5.949,9.903,
01/13/2017 21:00,6.204,9.879,
01/13/2017 21:30,6,9.829,
01/13/2017 22:00,5.924,9.829,
01/13/2017 22:30,6.153,9.829,
01/13/2017 23:00,6.204,9.805,
01/13/2017 23:30,5.949,9.756,
01/14/2017 00:00,5.949,9.731,
01/14/2017 00:30,6.179,9.706,
01/14/2017 01:00,6.128,9.657,
01/14/2017 01:30,5.872,9.632,
01/14/2017 02:00,6.026,9.608,
01/14/2017 02:30,6.23,9.558,
01/14/2017 03:00,6.077,9.534,
01/14/2017 03:30,5.847,9.534,
01/14/2017 04:00,6.077,9.534,
01/14/2017 04:30,6.281,9.558,
01/14/2017 05:00,6,9.583,
01/14/2017 05:30,5.924,9.608,
01/14/2017 06:00,6.153,9.632,
01/14/2017 06:30,6.23,9.657,
01/14/2017 07:00,5.924,9.657,
01/14/2017 07:30,6,9.682,
01/14/2017 08:00,6.23,9.682,
01/14/2017 08:30,6.051,9.682,
01/14/2017 09:00,5.949,9.731,
01/14/2017 09:30,6.204,9.731,
01/14/2017 10:00,6.102,9.756,
01/14/2017 10:30,5.872,9.805,
01/14/2017 11:00,6.128,9.829,
01/14/2017 11:30,6.255,9.854,
01/14/2017 12:00,5.898,9.879,
01/14/2017 12:30,6.051,9.903,
01/14/2017 13:00,6.281,9.903,
01/14/2017 13:30,5.872,9.903,
01/14/2017 14:00,6.026,9.903,
01/14/2017 14:30,6.23,9.879,
01/14/2017 15:00,6.026,9.879,
01/14/2017 15:30,5.949,9.879,
01/14/2017 16:00,6.179,9.879,
01/14/2017 16:30,6.128,9.879,
01/14/2017 17:00,5.872,9.879,
01/14/2017 17:30,6.102,9.854,
01/14/2017 18:00,6.204,9.854,
01/14/2017 18:30,5.847,9.854,
01/14/2017 19:00,6.051,9.854,
01/14/2017 19:30,6.255,9.854,
01/14/2017 20:00,5.924,9.854,
01/14/2017 20:30,6,9.854,
01/14/2017 21:00,6.23,9.854,
01/14/2017 21:30,6.051,9.854,
01/14/2017 22:00,5.898,9.854,
01/14/2017 22:30,6.153,9.829,
01/14/2017 23:00,6.204,9.829,
01/14/2017 23:30,5.847,9.805,
01/15/2017 00:00,6.026,9.78,
01/15/2017 00:30,6.23,9.756,
01/15/2017 01:00,6.077,9.731,
01/15/2017 01:30,5.924,9.682,
01/15/2017 02:00,6.128,9.657,
01/15/2017 02:30,6.255,9.632,
01/15/2017 03:00,5.949,9.608,
01/15/2017 03:30,5.949,9.583,
01/15/2017 04:00,6.204,9.583,
01/15/2017 04:30,6.179,9.583,
01/15/2017 05:00,5.872,9.608,
01/15/2017 05:30,6.102,9.632,
01/15/2017 06:00,6.255,9.632,
01/15/2017 06:30,5.924,9.657,
01/15/2017 07:00,6,9.657,
01/15/2017 07:30,6.23,9.657,
01/15/2017 08:00,6.026,9.682,
01/15/2017 08:30,5.924,9.682,
01/15/2017 09:00,6.179,9.706,
01/15/2017 09:30,6.077,9.731,
01/15/2017 10:00,5.924,9.756,
01/15/2017 10:30,6.179,9.78,
01/15/2017 11:00,6.128,9.829,
01/15/2017 11:30,5.872,9.854,
01/15/2017 12:00,6.077,9.903,
01/15/2017 12:30,6.281,9.928,
01/15/2017 13:00,5.975,9.928,
01/15/2017 13:30,6,9.952,
01/15/2017 14:00,6.23,9.952,
01/15/2017 14:30,6.077,9.952,
01/15/2017 15:00,5.949,9.952,
01/15/2017 15:30,6.179,9.903,
01/15/2017 16:00,6.102,9.903,
01/15/2017 16:30,5.898,9.879,
01/15/2017 17:00,6.153,9.829,
01/15/2017 17:30,6.102,9.805,
01/15/2017 18:00,5.847,9.756,
01/15/2017 18:30,6.128,9.731,
01/15/2017 19:00,6.153,9.706,
01/15/2017 19:30,5.872,9.706,
01/15/2017 20:00,6.051,9.706,
01/15/2017 20:30,6.255,9.682,
01/15/2017 21:00,5.975,9.682,
01/15/2017 21:30,5.949,9.682,
01/15/2017 22:00,6.153,9.682,
01/15/2017 22:30,6.23,9.706,
01/15/2017 23:00,5.872,9.706,
01/15/2017 23:30,6,9.682,
01/16/2017 00:00,6.23,9.682,
01/16/2017 00:30,6.077,9.682,
01/16/2017 01:00,5.872,9.682,
01/16/2017 01:30,6.179,9.657,
01/16/2017 02:00,6.102,9.632,
01/16/2017 02:30,5.924,9.632,
01/16/2017 03:00,6.153,9.583,
01/16/2017 03:30,6.153,9.558,
01/16/2017 04:00,5.821,9.534,
01/16/2017 04:30,6.077,9.534,
01/16/2017 05:00,6.281,9.534,
01/16/2017 05:30,5.975,9.534,
01/16/2017 06:00,5.949,9.534,
01/16/2017 06:30,6.179,9.558,
01/16/2017 07:00,6.179,9.583,
01/16/2017 07:30,5.847,9.608,
01/16/2017 08:00,6.051,9.632,
01/16/2017 08:30,6.23,9.657,
01/16/2017 09:00,5.898,9.731,
01/16/2017 09:30,6.102,9.731,
01/16/2017 10:00,6.23,9.731,
01/16/2017 10:30,6.357,9.78,
01/16/2017 11:00,6.484,9.854,
01/16/2017 11:30,6.636,9.952,
01/16/2017 12:00,6.763,10.051,
01/16/2017 12:30,6.128,10.124,
01/16/2017 13:00,5.924,10.051,
01/16/2017 13:30,6.026,10.173,
01/16/2017 14:00,6.128,10.247,
01/16/2017 14:30,6.204,10.296,
01/16/2017 15:00,6.077,10.32,
01/16/2017 15:30,6,10.32,
01/16/2017 16:00,5.872,10.32,
01/16/2017 16:30,5.949,10.296,
01/16/2017 17:00,6.026,10.271,
01/16/2017 17:30,6.128,10.247,
01/16/2017 18:00,6.204,10.222,
01/16/2017 18:30,6.128,10.198,
01/16/2017 19:00,6.051,10.173,
01/16/2017 19:30,5.975,10.149,
01/16/2017 20:00,5.872,10.124,
01/16/2017 20:30,5.949,10.124,
01/16/2017 21:00,6.026,10.124,
01/16/2017 21:30,6.128,10.149,
01/16/2017 22:00,6.204,10.149,
01/16/2017 22:30,6.128,10.149,
01/16/2017 23:00,6.026,10.149,
01/16/2017 23:30,5.924,10.124,
01/17/2017 00:00,5.872,10.124,
01/17/2017 00:30,6,10.124,
01/17/2017 01:00,6.102,10.1,
01/17/2017 01:30,6.204,10.1,
01/17/2017 02:00,6.102,10.1,
01/17/2017 02:30,5.975,10.075,
01/17/2017 03:00,5.872,10.051,
01/17/2017 03:30,5.898,10.026,
01/17/2017 04:00,6.026,10.001,
01/17/2017 04:30,6.128,9.977,
01/17/2017 05:00,6.153,9.952,
01/17/2017 05:30,6.102,9.928,
01/17/2017 06:00,6,9.928,
01/17/2017 06:30,5.872,9.928,
01/17/2017 07:00,5.898,9.928,
01/17/2017 07:30,6,9.977,
01/17/2017 08:00,6.102,10.001,
01/17/2017 08:30,6.153,10.026,
01/17/2017 09:00,6.153,10.026,
01/17/2017 09:30,6.077,10.051,
01/17/2017 10:00,5.949,10.075,
01/17/2017 10:30,5.847,10.075,
01/17/2017 11:00,5.924,10.1,
01/17/2017 11:30,6.026,10.124,
01/17/2017 12:00,6.153,10.124,
01/17/2017 12:30,6.179,10.149,
01/17/2017 13:00,6.077,10.149,
01/17/2017 13:30,5.949,10.173,
01/17/2017 14:00,5.898,10.198,
01/17/2017 14:30,5.872,10.198,
01/17/2017 15:00,5.975,10.198,
01/17/2017 15:30,6.102,10.198,
01/17/2017 16:00,6.179,10.149,
01/17/2017 16:30,6.102,10.149,
01/17/2017 17:00,5.975,10.124,
01/17/2017 17:30,5.924,10.075,
01/17/2017 18:00,5.847,10.075,
01/17/2017 18:30,5.949,10.051,
01/17/2017 19:00,6.077,10.026,
01/17/2017 19:30,6.153,10.026,
01/17/2017 20:00,6.128,10.001,
01/17/2017 20:30,6.026,10.026,
01/17/2017 21:00,5.949,10.001,
01/17/2017 21:30,5.872,10.001,
01/17/2017 22:00,5.898,10.001,
01/17/2017 22:30,6.026,10.026,
01/17/2017 23:00,6.153,10.026,
01/17/2017 23:30,6.179,10.026,
01/18/2017 00:00,6.051,10.051,
01/18/2017 00:30,5.949,10.075,
01/18/2017 01:00,5.847,10.075,
01/18/2017 01:30,5.949,10.1,
01/18/2017 02:00,6.102,10.1,
01/18/2017 02:30,6.179,10.124,
01/18/2017 03:00,6.077,10.124,
01/18/2017 03:30,5.975,10.124,
01/18/2017 04:00,5.898,10.1,
01/18/2017 04:30,5.898,10.1,
01/18/2017 05:00,6,10.075,
01/18/2017 05:30,6.128,10.051,
01/18/2017 06:00,6.153,10.026,
01/18/2017 06:30,6.026,10.026,
01/18/2017 07:00,5.949,10.026,
01/18/2017 07:30,5.872,10.026,
01/18/2017 08:00,5.898,10.051,
01/18/2017 08:30,6.051,10.075,
01/18/2017 09:00,6.179,10.1,
01/18/2017 09:30,6.077,10.149,
01/18/2017 10:00,5.898,10.198,
01/18/2017 10:30,5.872,10.271,
01/18/2017 11:00,6.026,10.369,
01/18/2017 11:30,6.128,10.467,
01/18/2017 12:00,6.077,10.565,
01/18/2017 12:30,5.898,10.663,
01/18/2017 13:00,5.898,10.736,
01/18/2017 13:30,6.051,10.81,
01/18/2017 14:00,6.179,10.907,
01/18/2017 14:30,5.898,11.029,
01/18/2017 15:00,5.924,11.078,
01/18/2017 15:30,6.051,11.102,
01/18/2017 16:00,6.153,11.127,
01/18/2017 16:30,5.975,11.127,
01/18/2017 17:00,5.847,11.102,
01/18/2017 17:30,5.975,11.078,
01/18/2017 18:00,6.102,11.029,
01/18/2017 18:30,6.179,10.98,
01/18/2017 19:00,6.026,10.907,
01/18/2017 19:30,5.898,10.858,
01/18/2017 20:00,5.872,10.785,
01/18/2017 20:30,6.026,10.736,
01/18/2017 21:00,6.102,10.663,
01/18/2017 21:30,6.153,10.59,
01/18/2017 22:00,5.975,10.541,
01/18/2017 22:30,5.898,10.541,
01/18/2017 23:00,5.872,10.492,
01/18/2017 23:30,6,10.467,
01/19/2017 00:00,6.102,10.443,
01/19/2017 00:30,6.179,10.418,
01/19/2017 01:00,6.026,10.418,
01/19/2017 01:30,5.924,10.369,
01/19/2017 02:00,5.872,10.369,
01/19/2017 02:30,5.949,10.345,
01/19/2017 03:00,6.051,10.32,
01/19/2017 03:30,6.128,10.296,
01/19/2017 04:00,6.153,10.271,
01/19/2017 04:30,6.077,10.271,
01/19/2017 05:00,5.975,10.222,
01/19/2017 05:30,5.847,10.222,
01/19/2017 06:00,5.949,10.198,
01/19/2017 06:30,6.051,10.198,
01/19/2017 07:00,6.179,10.173,
01/19/2017 07:30,6.128,10.149,
01/19/2017 08:00,6.026,10.149,
01/19/2017 08:30,5.949,10.173,
01/19/2017 09:00,5.847,10.173,
01/19/2017 09:30,5.924,10.222,
01/19/2017 10:00,6.051,10.247,
01/19/2017 10:30,6.128,10.296,
01/19/2017 11:00,6.153,10.394,
01/19/2017 11:30,6,10.492,
01/19/2017 12:00,5.872,10.59,
01/19/2017 12:30,5.898,10.663,
01/19/2017 13:00,6.026,10.761,
01/19/2017 13:30,6.179,10.834,
01/19/2017 14:00,6.102,10.883,
01/19/2017 14:30,5.872,10.932,
01/19/2017 15:00,5.898,10.98,
01/19/2017 15:30,6.026,11.005,
01/19/2017 16:00,6.153,11.029,
01/19/2017 16:30,6.026,11.053,
01/19/2017 17:00,5.847,11.053,
01/19/2017 17:30,5.924,11.005,
01/19/2017 18:00,6.026,10.956,
01/19/2017 18:30,6.128,10.932,
01/19/2017 19:00,6.077,10.883,
01/19/2017 19:30,5.975,10.81,
01/19/2017 20:00,5.847,10.761,
01/19/2017 20:30,6,10.712,
01/19/2017 21:00,6.153,10.638,
01/19/2017 21:30,6.128,10.565,
01/19/2017 22:00,5.975,10.516,
01/19/2017 22:30,5.872,10.467,
01/19/2017 23:00,5.949,10.418,
01/19/2017 23:30,6.077,10.345,
01/20/2017 00:00,6.153,10.296,
01/20/2017 00:30,5.975,10.271,
01/20/2017 01:00,5.821,10.222,
01/20/2017 01:30,5.949,10.222,
01/20/2017 02:00,6.051,10.222,
01/20/2017 02:30,6.179,10.198,
01/20/2017 03:00,6.077,10.173,
01/20/2017 03:30,5.898,10.149,
01/20/2017 04:00,5.898,10.1,
01/20/2017 04:30,6.077,10.1,
01/20/2017 05:00,6.153,10.075,
01/20/2017 05:30,6.077,10.051,
01/20/2017 06:00,5.975,10.026,
01/20/2017 06:30,5.872,10.026,
01/20/2017 07:00,5.872,10.026,
01/20/2017 07:30,6.026,9.977,
01/20/2017 08:00,6.153,9.977,
01/20/2017 08:30,6.153,9.977,
01/20/2017 09:00,6.051,9.977,
01/20/2017 09:30,5.872,9.952,
01/20/2017 10:00,5.924,9.952,
01/20/2017 10:30,6.077,9.977,
01/20/2017 11:00,6.153,10.001,
01/20/2017 11:30,6.026,10.051,
01/20/2017 12:00,5.872,10.124,
01/20/2017 12:30,5.898,10.222,
01/20/2017 13:00,6.026,10.296,
01/20/2017 13:30,6.179,10.369,
01/20/2017 14:00,6.077,10.443,
01/20/2017 14:30,5.949,10.492,
01/20/2017 15:00,5.872,10.541,
01/20/2017 15:30,5.975,10.59,
01/20/2017 16:00,6.102,10.614,
01/20/2017 16:30,6.204,10.638,
01/20/2017 17:00,6.077,10.638,
01/20/2017 17:30,5.949,10.638,
01/20/2017 18:00,5.898,10.614,
01/20/2017 18:30,6.051,10.565,
01/20/2017 19:00,6.179,10.516,
01/20/2017 19:30,6.153,10.467,
01/20/2017 20:00,6.026,10.443,
01/20/2017 20:30,5.949,10.418,
01/20/2017 21:00,5.872,10.369,
01/20/2017 21:30,6,10.345,
01/20/2017 22:00,6.128,10.296,
01/20/2017 22:30,6.204,10.32,
01/20/2017 23:00,6.026,10.296,
01/20/2017 23:30,5.898,10.271,
01/21/2017 00:00,5.924,10.271,
01/21/2017 00:30,6.077,10.271,
01/21/2017 01:00,6.179,10.296,
01/21/2017 01:30,6.179,10.32,
01/21/2017 02:00,6.051,10.32,
01/21/2017 02:30,5.949,10.345,
01/21/2017 03:00,5.872,10.345,
01/21/2017 03:30,6,10.345,
01/21/2017 04:00,6.128,10.345,
01/21/2017 04:30,6.153,10.369,
01/21/2017 05:00,6.026,10.345,
01/21/2017 05:30,5.924,10.345,
01/21/2017 06:00,5.847,10.32,
01/21/2017 06:30,6.026,10.32,
01/21/2017 07:00,6.128,10.32,
01/21/2017 07:30,6.204,10.32,
01/21/2017 08:00,6.077,10.296,
01/21/2017 08:30,6,10.296,
01/21/2017 09:00,5.898,10.271,
01/21/2017 09:30,5.924,10.271,
01/21/2017 10:00,6.026,10.271,
01/21/2017 10:30,6.179,10.296,
01/21/2017 11:00,6.179,10.32,
01/21/2017 11:30,6.077,10.345,
01/21/2017 12:00,5.924,10.369,
01/21/2017 12:30,5.872,10.418,
01/21/2017 13:00,6.026,10.418,
01/21/2017 13:30,6.128,10.443,
01/21/2017 14:00,6.204,10.443,
01/21/2017 14:30,6.128,10.467,
01/21/2017 15:00,5.975,10.492,
01/21/2017 15:30,5.898,10.516,
01/21/2017 16:00,5.949,10.516,
01/21/2017 16:30,6.102,10.541,
01/21/2017 17:00,6.204,10.541,
01/21/2017 17:30,6.128,10.541,
01/21/2017 18:00,6.026,10.516,
01/21/2017 18:30,5.924,10.516,
01/21/2017 19:00,5.924,10.492,
01/21/2017 19:30,6.077,10.443,
01/21/2017 20:00,6.204,10.418,
01/21/2017 20:30,6.077,10.418,
01/21/2017 21:00,5.949,10.394,
01/21/2017 21:30,5.872,10.369,
01/21/2017 22:00,5.975,10.345,
01/21/2017 22:30,6.128,10.345,
01/21/2017 23:00,6.179,10.32,
01/21/2017 23:30,6.077,10.32,
01/22/2017 00:00,5.924,10.296,
01/22/2017 00:30,5.949,10.296,
01/22/2017 01:00,6.102,10.296,
01/22/2017 01:30,6.179,10.32,
01/22/2017 02:00,5.975,10.345,
01/22/2017 02:30,5.898,10.369,
01/22/2017 03:00,6.051,10.345,
01/22/2017 03:30,6.204,10.345,
01/22/2017 04:00,6.077,10.345,
01/22/2017 04:30,5.898,10.345,
01/22/2017 05:00,5.949,10.32,
01/22/2017 05:30,6.128,10.296,
01/22/2017 06:00,6.153,10.296,
01/22/2017 06:30,6.026,10.296,
01/22/2017 07:00,5.872,10.271,
01/22/2017 07:30,6,10.271,
01/22/2017 08:00,6.128,10.271,
01/22/2017 08:30,6.204,10.271,
01/22/2017 09:00,6.128,10.271,
01/22/2017 09:30,5.949,10.271,
01/22/2017 10:00,5.898,10.271,
01/22/2017 10:30,6.102,10.296,
01/22/2017 11:00,6.179,10.296,
01/22/2017 11:30,6.128,10.32,
01/22/2017 12:00,6,10.32,
01/22/2017 12:30,5.872,10.345,
01/22/2017 13:00,6.026,10.369,
01/22/2017 13:30,6.153,10.369,
01/22/2017 14:00,6.128,10.394,
01/22/2017 14:30,6,10.418,
01/22/2017 15:00,5.898,10.394,
01/22/2017 15:30,5.975,10.394,
01/22/2017 16:00,6.128,10.394,
01/22/2017 16:30,6.179,10.418,
01/22/2017 17:00,6.026,10.394,
01/22/2017 17:30,5.872,10.369,
01/22/2017 18:00,5.975,10.345,
01/22/2017 18:30,6.128,10.345,
01/22/2017 19:00,6.153,10.32,
01/22/2017 19:30,6,10.271,
01/22/2017 20:00,5.872,10.247,
01/22/2017 20:30,6.026,10.222,
01/22/2017 21:00,6.153,10.198,
01/22/2017 21:30,6.23,10.173,
01/22/2017 22:00,6.102,10.149,
01/22/2017 22:30,6,10.149,
01/22/2017 23:00,5.898,10.124,
01/22/2017 23:30,5.924,10.1,
01/23/2017 00:00,6.051,10.075,
01/23/2017 00:30,6.204,10.075,
01/23/2017 01:00,6.179,10.051,
01/23/2017 01:30,6.026,10.051,
01/23/2017 02:00,5.924,10.075,
01/23/2017 02:30,5.898,10.075,
01/23/2017 03:00,6.026,10.075,
01/23/2017 03:30,6.102,10.1,
01/23/2017 04:00,6.204,10.1,
01/23/2017 04:30,6.153,10.1,
01/23/2017 05:00,6.026,10.124,
01/23/2017 05:30,5.949,10.124,
01/23/2017 06:00,5.872,10.124,
01/23/2017 06:30,6.026,10.1,
01/23/2017 07:00,6.153,10.1,
01/23/2017 07:30,6.179,10.1,
01/23/2017 08:00,6.026,10.075,
01/23/2017 08:30,5.872,10.075,
01/23/2017 09:00,5.949,10.075,
01/23/2017 09:30,6.102,10.1,
01/23/2017 10:00,6.204,10.149,
01/23/2017 10:30,6.179,10.222,
01/23/2017 11:00,6,10.296,
01/23/2017 11:30,6.331,10.222,
01/23/2017 12:00,6.509,10.173,
01/23/2017 12:30,6.687,10.149,
01/23/2017 13:00,6.864,10.1,
01/23/2017 13:30,7.041,9.583,
01/23/2017 14:00,7.217,9.682,
01/23/2017 14:30,7.393,9.78,
01/23/2017 15:00,6.661,9.829,
01/23/2017 15:30,6.661,9.879,
01/23/2017 16:00,6.636,9.903,
01/23/2017 16:30,6.585,9.928,
01/23/2017 17:00,6.382,9.952,
01/23/2017 17:30,6.026,10.026,
01/23/2017 18:00,6.077,10.051,
01/23/2017 18:30,5.898,10.075,
01/23/2017 19:00,6.077,10.051,
01/23/2017 19:30,6.102,10.026,
01/23/2017 20:00,5.872,9.977,
01/23/2017 20:30,6.051,9.952,
01/23/2017 21:00,6.204,9.879,
01/23/2017 21:30,5.949,9.829,
01/23/2017 22:00,5.924,9.78,
01/23/2017 22:30,6.051,9.731,
01/23/2017 23:00,6.23,9.682,
01/23/2017 23:30,6,9.657,
01/24/2017 00:00,5.924,9.632,
01/24/2017 00:30,6.077,9.608,
01/24/2017 01:00,6.23,9.558,
01/24/2017 01:30,5.949,9.558,
